i,gnb_lat,gnb_long,latitude,longitude,SNR,distance,circles
22,40.634315472,-8.638621773,40.64387017028698,-8.63042247465101,13.068756151088351,1.4000000000000001,14
22,40.634315472,-8.638621773,40.644552648736045,-8.629836810483225,11.920975848678907,1.5000000000000002,15
22,40.634315472,-8.638621773,40.64523512718512,-8.62925114631544,10.85132034713483,1.6,16
22,40.634315472,-8.638621773,40.64591760563419,-8.628665482147653,9.850019219736481,1.7000000000000002,17
22,40.634315472,-8.638621773,40.64660008408325,-8.628079817979868,8.909000644230503,1.8000000000000003,18
22,40.634315472,-8.638621773,40.647282562532325,-8.627494153812084,8.021524137710301,1.9000000000000001,19
22,40.634315472,-8.638621773,40.6479650409814,-8.626908489644299,7.181906339122932,2.0,20
22,40.634315472,-8.638621773,40.64864751943047,-8.626322825476514,6.385313217468251,2.1,21
22,40.634315472,-8.638621773,40.64932999787954,-8.625737161308727,5.627600472541587,2.2,22
22,40.634315472,-8.638621773,40.65001247632861,-8.625151497140944,4.905189424971439,2.3000000000000003,23
22,40.634315472,-8.638621773,40.650694954777684,-8.62456583297316,4.2149694025566475,2.4000000000000004,24
22,40.634315472,-8.638621773,40.65137743322675,-8.623980168805375,3.554220161222986,2.5000000000000004,25
22,40.634315472,-8.638621773,40.65205991167582,-8.623394504637588,2.9205496332476173,2.6,26
22,40.634315472,-8.638621773,40.65274239012489,-8.622808840469803,2.311843529221889,2.7,27
22,40.634315472,-8.638621773,40.65342486857396,-8.622223176302018,1.7262241999607966,2.8000000000000003,28
22,40.634315472,-8.638621773,40.65410734702303,-8.621637512134233,1.1620167999362963,2.9000000000000004,29
22,40.634315472,-8.638621773,40.6547898254721,-8.621051847966449,0.6177212582090021,3.0000000000000004,30
22,40.634315472,-8.638621773,40.655472303921165,-8.620466183798662,0.09198890607315491,3.1,31
23,40.634315472,-8.638621773,40.63499795044907,-8.638036108832216,55.405684143075696,0.1,1
23,40.634315472,-8.638621773,40.63568042889814,-8.63745044466443,43.43963023989403,0.2,2
23,40.634315472,-8.638621773,40.63636290734721,-8.636864780496644,38.796207964179104,0.30000000000000004,3
23,40.634315472,-8.638621773,40.637045385796284,-8.63627911632886,34.32613983017644,0.4,4
23,40.634315472,-8.638621773,40.63772786424535,-8.635693452161075,30.59493956963486,0.5,5
23,40.634315472,-8.638621773,40.63841034269442,-8.63510778799329,27.47835443425933,0.6,6
23,40.634315472,-8.638621773,40.63909282114349,-8.634522123825503,24.829439528985716,0.7000000000000001,7
23,40.634315472,-8.638621773,40.639775299592564,-8.63393645965772,22.53751067662634,0.8,8
23,40.634315472,-8.638621773,40.64045777804163,-8.633350795489935,20.523410645250863,0.9,9
23,40.634315472,-8.638621773,40.6411402564907,-8.63276513132215,18.73016688158286,1.0,10
23,40.634315472,-8.638621773,40.64182273493977,-8.632179467154366,17.11596799258527,1.1,11
23,40.634315472,-8.638621773,40.64250521338884,-8.631593802986579,15.64945788053629,1.2000000000000002,12
23,40.634315472,-8.638621773,40.64318769183791,-8.631008138818794,14.30663018170506,1.3000000000000003,13
23,40.634315472,-8.638621773,40.64387017028698,-8.63042247465101,13.068756151088351,1.4000000000000001,14
23,40.634315472,-8.638621773,40.644552648736045,-8.629836810483225,11.920975848678907,1.5000000000000002,15
23,40.634315472,-8.638621773,40.64523512718512,-8.62925114631544,10.85132034713483,1.6,16
23,40.634315472,-8.638621773,40.64591760563419,-8.628665482147653,9.850019219736481,1.7000000000000002,17
23,40.634315472,-8.638621773,40.64660008408325,-8.628079817979868,8.909000644230503,1.8000000000000003,18
23,40.634315472,-8.638621773,40.647282562532325,-8.627494153812084,8.021524137710301,1.9000000000000001,19
23,40.634315472,-8.638621773,40.6479650409814,-8.626908489644299,7.181906339122932,2.0,20
23,40.634315472,-8.638621773,40.64864751943047,-8.626322825476514,6.385313217468251,2.1,21
23,40.634315472,-8.638621773,40.64932999787954,-8.625737161308727,5.627600472541587,2.2,22
23,40.634315472,-8.638621773,40.65001247632861,-8.625151497140944,4.905189424971439,2.3000000000000003,23
23,40.634315472,-8.638621773,40.650694954777684,-8.62456583297316,4.2149694025566475,2.4000000000000004,24
23,40.634315472,-8.638621773,40.65137743322675,-8.623980168805375,3.554220161222986,2.5000000000000004,25
23,40.634315472,-8.638621773,40.65205991167582,-8.623394504637588,2.9205496332476173,2.6,26
23,40.634315472,-8.638621773,40.65274239012489,-8.622808840469803,2.311843529221889,2.7,27
23,40.634315472,-8.638621773,40.65342486857396,-8.622223176302018,1.7262241999607966,2.8000000000000003,28
23,40.634315472,-8.638621773,40.65410734702303,-8.621637512134233,1.1620167999362963,2.9000000000000004,29
23,40.634315472,-8.638621773,40.6547898254721,-8.621051847966449,0.6177212582090021,3.0000000000000004,30
23,40.634315472,-8.638621773,40.655472303921165,-8.620466183798662,0.09198890607315491,3.1,31
24,40.634315472,-8.638621773,40.63499795044907,-8.638036108832216,55.405684143075696,0.1,1
24,40.634315472,-8.638621773,40.63568042889814,-8.63745044466443,43.43963023989403,0.2,2
24,40.634315472,-8.638621773,40.63636290734721,-8.636864780496644,38.796207964179104,0.30000000000000004,3
24,40.634315472,-8.638621773,40.637045385796284,-8.63627911632886,34.32613983017644,0.4,4
24,40.634315472,-8.638621773,40.63772786424535,-8.635693452161075,30.59493956963486,0.5,5
24,40.634315472,-8.638621773,40.63841034269442,-8.63510778799329,27.47835443425933,0.6,6
24,40.634315472,-8.638621773,40.63909282114349,-8.634522123825503,24.829439528985716,0.7000000000000001,7
24,40.634315472,-8.638621773,40.639775299592564,-8.63393645965772,22.53751067662634,0.8,8
24,40.634315472,-8.638621773,40.64045777804163,-8.633350795489935,20.523410645250863,0.9,9
24,40.634315472,-8.638621773,40.6411402564907,-8.63276513132215,18.73016688158286,1.0,10
24,40.634315472,-8.638621773,40.64182273493977,-8.632179467154366,17.11596799258527,1.1,11
24,40.634315472,-8.638621773,40.64250521338884,-8.631593802986579,15.64945788053629,1.2000000000000002,12
24,40.634315472,-8.638621773,40.64318769183791,-8.631008138818794,14.30663018170506,1.3000000000000003,13
24,40.634315472,-8.638621773,40.64387017028698,-8.63042247465101,13.068756151088351,1.4000000000000001,14
24,40.634315472,-8.638621773,40.644552648736045,-8.629836810483225,11.920975848678907,1.5000000000000002,15
24,40.634315472,-8.638621773,40.64523512718512,-8.62925114631544,10.85132034713483,1.6,16
24,40.634315472,-8.638621773,40.64591760563419,-8.628665482147653,9.850019219736481,1.7000000000000002,17
24,40.634315472,-8.638621773,40.64660008408325,-8.628079817979868,8.909000644230503,1.8000000000000003,18
24,40.634315472,-8.638621773,40.647282562532325,-8.627494153812084,8.021524137710301,1.9000000000000001,19
24,40.634315472,-8.638621773,40.6479650409814,-8.626908489644299,7.181906339122932,2.0,20
24,40.634315472,-8.638621773,40.64864751943047,-8.626322825476514,6.385313217468251,2.1,21
24,40.634315472,-8.638621773,40.64932999787954,-8.625737161308727,5.627600472541587,2.2,22
24,40.634315472,-8.638621773,40.65001247632861,-8.625151497140944,4.905189424971439,2.3000000000000003,23
24,40.634315472,-8.638621773,40.650694954777684,-8.62456583297316,4.2149694025566475,2.4000000000000004,24
24,40.634315472,-8.638621773,40.65137743322675,-8.623980168805375,3.554220161222986,2.5000000000000004,25
24,40.634315472,-8.638621773,40.65205991167582,-8.623394504637588,2.9205496332476173,2.6,26
24,40.634315472,-8.638621773,40.65274239012489,-8.622808840469803,2.311843529221889,2.7,27
24,40.634315472,-8.638621773,40.65342486857396,-8.622223176302018,1.7262241999607966,2.8000000000000003,28
24,40.634315472,-8.638621773,40.65410734702303,-8.621637512134233,1.1620167999362963,2.9000000000000004,29
24,40.634315472,-8.638621773,40.6547898254721,-8.621051847966449,0.6177212582090021,3.0000000000000004,30
24,40.634315472,-8.638621773,40.655472303921165,-8.620466183798662,0.09198890607315491,3.1,31
25,40.634315472,-8.638621773,40.63499795044907,-8.638036108832216,55.405684143075696,0.1,1
25,40.634315472,-8.638621773,40.63568042889814,-8.63745044466443,43.43963023989403,0.2,2
25,40.634315472,-8.638621773,40.63636290734721,-8.636864780496644,38.796207964179104,0.30000000000000004,3
25,40.634315472,-8.638621773,40.637045385796284,-8.63627911632886,34.32613983017644,0.4,4
25,40.634315472,-8.638621773,40.63772786424535,-8.635693452161075,30.59493956963486,0.5,5
25,40.634315472,-8.638621773,40.63841034269442,-8.63510778799329,27.47835443425933,0.6,6
25,40.634315472,-8.638621773,40.63909282114349,-8.634522123825503,24.829439528985716,0.7000000000000001,7
25,40.634315472,-8.638621773,40.639775299592564,-8.63393645965772,22.53751067662634,0.8,8
25,40.634315472,-8.638621773,40.64045777804163,-8.633350795489935,20.523410645250863,0.9,9
25,40.634315472,-8.638621773,40.6411402564907,-8.63276513132215,18.73016688158286,1.0,10
25,40.634315472,-8.638621773,40.64182273493977,-8.632179467154366,17.11596799258527,1.1,11
25,40.634315472,-8.638621773,40.64250521338884,-8.631593802986579,15.64945788053629,1.2000000000000002,12
25,40.634315472,-8.638621773,40.64318769183791,-8.631008138818794,14.30663018170506,1.3000000000000003,13
25,40.634315472,-8.638621773,40.64387017028698,-8.63042247465101,13.068756151088351,1.4000000000000001,14
25,40.634315472,-8.638621773,40.644552648736045,-8.629836810483225,11.920975848678907,1.5000000000000002,15
25,40.634315472,-8.638621773,40.64523512718512,-8.62925114631544,10.85132034713483,1.6,16
25,40.634315472,-8.638621773,40.64591760563419,-8.628665482147653,9.850019219736481,1.7000000000000002,17
25,40.634315472,-8.638621773,40.64660008408325,-8.628079817979868,8.909000644230503,1.8000000000000003,18
25,40.634315472,-8.638621773,40.647282562532325,-8.627494153812084,8.021524137710301,1.9000000000000001,19
25,40.634315472,-8.638621773,40.6479650409814,-8.626908489644299,7.181906339122932,2.0,20
25,40.634315472,-8.638621773,40.64864751943047,-8.626322825476514,6.385313217468251,2.1,21
25,40.634315472,-8.638621773,40.64932999787954,-8.625737161308727,5.627600472541587,2.2,22
25,40.634315472,-8.638621773,40.65001247632861,-8.625151497140944,4.905189424971439,2.3000000000000003,23
25,40.634315472,-8.638621773,40.650694954777684,-8.62456583297316,4.2149694025566475,2.4000000000000004,24
25,40.634315472,-8.638621773,40.65137743322675,-8.623980168805375,3.554220161222986,2.5000000000000004,25
25,40.634315472,-8.638621773,40.65205991167582,-8.623394504637588,2.9205496332476173,2.6,26
25,40.634315472,-8.638621773,40.65274239012489,-8.622808840469803,2.311843529221889,2.7,27
25,40.634315472,-8.638621773,40.65342486857396,-8.622223176302018,1.7262241999607966,2.8000000000000003,28
25,40.634315472,-8.638621773,40.65410734702303,-8.621637512134233,1.1620167999362963,2.9000000000000004,29
25,40.634315472,-8.638621773,40.6547898254721,-8.621051847966449,0.6177212582090021,3.0000000000000004,30
25,40.634315472,-8.638621773,40.655472303921165,-8.620466183798662,0.09198890607315491,3.1,31
26,40.622648456,-8.651955047,40.62333105369245,-8.65136952181597,55.21006136272115,0.1,1
26,40.622648456,-8.651955047,40.6240136513849,-8.650783996631942,43.24400745954627,0.2,2
26,40.622648456,-8.651955047,40.62469624907736,-8.650198471447913,38.600585183823846,0.30000000000000004,3
26,40.622648456,-8.651955047,40.625378846769806,-8.649612946263883,34.13051704982642,0.4,4
26,40.622648456,-8.651955047,40.62606144446226,-8.649027421079852,30.39931678928339,0.5,5
26,40.622648456,-8.651955047,40.626744042154705,-8.648441895895823,27.282731653909963,0.6,6
26,40.622648456,-8.651955047,40.627426639847165,-8.647856370711795,24.633816748633052,0.7000000000000001,7
26,40.622648456,-8.651955047,40.62810923753961,-8.647270845527766,22.341887896275693,0.8,8
26,40.622648456,-8.651955047,40.628791835232064,-8.646685320343737,20.327787864898966,0.9,9
26,40.622648456,-8.651955047,40.62947443292451,-8.646099795159705,18.53454410123318,1.0,10
26,40.622648456,-8.651955047,40.630157030616964,-8.645514269975676,16.920345212235148,1.1,11
26,40.622648456,-8.651955047,40.63083962830942,-8.644928744791647,15.453835100185017,1.2000000000000002,12
26,40.622648456,-8.651955047,40.63152222600187,-8.644343219607618,14.111007401353532,1.3000000000000003,13
26,40.622648456,-8.651955047,40.632204823694316,-8.64375769442359,12.873133370737719,1.4000000000000001,14
26,40.622648456,-8.651955047,40.63288742138677,-8.643172169239559,11.725353068327848,1.5000000000000002,15
26,40.622648456,-8.651955047,40.63357001907922,-8.642586644055529,10.655697566783829,1.6,16
26,40.622648456,-8.651955047,40.634252616771676,-8.6420011188715,9.654396439385152,1.7000000000000002,17
26,40.622648456,-8.651955047,40.63493521446412,-8.641415593687471,8.713377863879458,1.8000000000000003,18
26,40.622648456,-8.651955047,40.635617812156575,-8.640830068503442,7.825901357359072,1.9000000000000001,19
26,40.622648456,-8.651955047,40.63630040984902,-8.640244543319412,6.986283558772556,2.0,20
26,40.622648456,-8.651955047,40.63698300754148,-8.639659018135383,6.189690437116923,2.1,21
26,40.622648456,-8.651955047,40.63766560523393,-8.639073492951352,5.431977692190941,2.2,22
26,40.622648456,-8.651955047,40.63834820292638,-8.638487967767324,4.709566644620708,2.3000000000000003,23
26,40.622648456,-8.651955047,40.639030800618826,-8.637902442583295,4.019346622206413,2.4000000000000004,24
26,40.622648456,-8.651955047,40.63971339831129,-8.637316917399264,3.358597380871828,2.5000000000000004,25
26,40.622648456,-8.651955047,40.64039599600373,-8.636731392215236,2.7249268528968713,2.6,26
26,40.622648456,-8.651955047,40.641078593696186,-8.636145867031207,2.116220748871001,2.7,27
26,40.622648456,-8.651955047,40.64176119138863,-8.635560341847176,1.5306014196102353,2.8000000000000003,28
26,40.622648456,-8.651955047,40.642443789081085,-8.634974816663147,0.9663940195856071,2.9000000000000004,29
26,40.622648456,-8.651955047,40.64312638677354,-8.634389291479117,0.4220984778583272,3.0000000000000004,30
26,40.622648456,-8.651955047,40.64380898446599,-8.633803766295088,-0.10363387427794635,3.1,31
27,40.622648456,-8.651955047,40.62333105369245,-8.65136952181597,55.21006136272115,0.1,1
27,40.622648456,-8.651955047,40.6240136513849,-8.650783996631942,43.24400745954627,0.2,2
27,40.622648456,-8.651955047,40.62469624907736,-8.650198471447913,38.600585183823846,0.30000000000000004,3
27,40.622648456,-8.651955047,40.625378846769806,-8.649612946263883,34.13051704982642,0.4,4
27,40.622648456,-8.651955047,40.62606144446226,-8.649027421079852,30.39931678928339,0.5,5
27,40.622648456,-8.651955047,40.626744042154705,-8.648441895895823,27.282731653909963,0.6,6
27,40.622648456,-8.651955047,40.627426639847165,-8.647856370711795,24.633816748633052,0.7000000000000001,7
27,40.622648456,-8.651955047,40.62810923753961,-8.647270845527766,22.341887896275693,0.8,8
27,40.622648456,-8.651955047,40.628791835232064,-8.646685320343737,20.327787864898966,0.9,9
27,40.622648456,-8.651955047,40.62947443292451,-8.646099795159705,18.53454410123318,1.0,10
27,40.622648456,-8.651955047,40.630157030616964,-8.645514269975676,16.920345212235148,1.1,11
27,40.622648456,-8.651955047,40.63083962830942,-8.644928744791647,15.453835100185017,1.2000000000000002,12
27,40.622648456,-8.651955047,40.63152222600187,-8.644343219607618,14.111007401353532,1.3000000000000003,13
27,40.622648456,-8.651955047,40.632204823694316,-8.64375769442359,12.873133370737719,1.4000000000000001,14
27,40.622648456,-8.651955047,40.63288742138677,-8.643172169239559,11.725353068327848,1.5000000000000002,15
27,40.622648456,-8.651955047,40.63357001907922,-8.642586644055529,10.655697566783829,1.6,16
27,40.622648456,-8.651955047,40.634252616771676,-8.6420011188715,9.654396439385152,1.7000000000000002,17
27,40.622648456,-8.651955047,40.63493521446412,-8.641415593687471,8.713377863879458,1.8000000000000003,18
27,40.622648456,-8.651955047,40.635617812156575,-8.640830068503442,7.825901357359072,1.9000000000000001,19
27,40.622648456,-8.651955047,40.63630040984902,-8.640244543319412,6.986283558772556,2.0,20
27,40.622648456,-8.651955047,40.63698300754148,-8.639659018135383,6.189690437116923,2.1,21
27,40.622648456,-8.651955047,40.63766560523393,-8.639073492951352,5.431977692190941,2.2,22
27,40.622648456,-8.651955047,40.63834820292638,-8.638487967767324,4.709566644620708,2.3000000000000003,23
27,40.622648456,-8.651955047,40.639030800618826,-8.637902442583295,4.019346622206413,2.4000000000000004,24
27,40.622648456,-8.651955047,40.63971339831129,-8.637316917399264,3.358597380871828,2.5000000000000004,25
27,40.622648456,-8.651955047,40.64039599600373,-8.636731392215236,2.7249268528968713,2.6,26
27,40.622648456,-8.651955047,40.641078593696186,-8.636145867031207,2.116220748871001,2.7,27
27,40.622648456,-8.651955047,40.64176119138863,-8.635560341847176,1.5306014196102353,2.8000000000000003,28
27,40.622648456,-8.651955047,40.642443789081085,-8.634974816663147,0.9663940195856071,2.9000000000000004,29
27,40.622648456,-8.651955047,40.64312638677354,-8.634389291479117,0.4220984778583272,3.0000000000000004,30
27,40.622648456,-8.651955047,40.64380898446599,-8.633803766295088,-0.10363387427794635,3.1,31
28,40.622648456,-8.651955047,40.62333105369245,-8.65136952181597,55.21006136272115,0.1,1
28,40.622648456,-8.651955047,40.6240136513849,-8.650783996631942,43.24400745954627,0.2,2
28,40.622648456,-8.651955047,40.62469624907736,-8.650198471447913,38.600585183823846,0.30000000000000004,3
28,40.622648456,-8.651955047,40.625378846769806,-8.649612946263883,34.13051704982642,0.4,4
28,40.622648456,-8.651955047,40.62606144446226,-8.649027421079852,30.39931678928339,0.5,5
28,40.622648456,-8.651955047,40.626744042154705,-8.648441895895823,27.282731653909963,0.6,6
28,40.622648456,-8.651955047,40.627426639847165,-8.647856370711795,24.633816748633052,0.7000000000000001,7
28,40.622648456,-8.651955047,40.62810923753961,-8.647270845527766,22.341887896275693,0.8,8
28,40.622648456,-8.651955047,40.628791835232064,-8.646685320343737,20.327787864898966,0.9,9
28,40.622648456,-8.651955047,40.62947443292451,-8.646099795159705,18.53454410123318,1.0,10
28,40.622648456,-8.651955047,40.630157030616964,-8.645514269975676,16.920345212235148,1.1,11
28,40.622648456,-8.651955047,40.63083962830942,-8.644928744791647,15.453835100185017,1.2000000000000002,12
28,40.622648456,-8.651955047,40.63152222600187,-8.644343219607618,14.111007401353532,1.3000000000000003,13
28,40.622648456,-8.651955047,40.632204823694316,-8.64375769442359,12.873133370737719,1.4000000000000001,14
28,40.622648456,-8.651955047,40.63288742138677,-8.643172169239559,11.725353068327848,1.5000000000000002,15
28,40.622648456,-8.651955047,40.63357001907922,-8.642586644055529,10.655697566783829,1.6,16
28,40.622648456,-8.651955047,40.634252616771676,-8.6420011188715,9.654396439385152,1.7000000000000002,17
28,40.622648456,-8.651955047,40.63493521446412,-8.641415593687471,8.713377863879458,1.8000000000000003,18
28,40.622648456,-8.651955047,40.635617812156575,-8.640830068503442,7.825901357359072,1.9000000000000001,19
28,40.622648456,-8.651955047,40.63630040984902,-8.640244543319412,6.986283558772556,2.0,20
28,40.622648456,-8.651955047,40.63698300754148,-8.639659018135383,6.189690437116923,2.1,21
28,40.622648456,-8.651955047,40.63766560523393,-8.639073492951352,5.431977692190941,2.2,22
28,40.622648456,-8.651955047,40.63834820292638,-8.638487967767324,4.709566644620708,2.3000000000000003,23
28,40.622648456,-8.651955047,40.639030800618826,-8.637902442583295,4.019346622206413,2.4000000000000004,24
28,40.622648456,-8.651955047,40.63971339831129,-8.637316917399264,3.358597380871828,2.5000000000000004,25
28,40.622648456,-8.651955047,40.64039599600373,-8.636731392215236,2.7249268528968713,2.6,26
28,40.622648456,-8.651955047,40.641078593696186,-8.636145867031207,2.116220748871001,2.7,27
28,40.622648456,-8.651955047,40.64176119138863,-8.635560341847176,1.5306014196102353,2.8000000000000003,28
28,40.622648456,-8.651955047,40.642443789081085,-8.634974816663147,0.9663940195856071,2.9000000000000004,29
28,40.622648456,-8.651955047,40.64312638677354,-8.634389291479117,0.4220984778583272,3.0000000000000004,30
28,40.622648456,-8.651955047,40.64380898446599,-8.633803766295088,-0.10363387427794635,3.1,31
29,40.622648456,-8.651955047,40.62333105369245,-8.65136952181597,55.21006136272115,0.1,1
29,40.622648456,-8.651955047,40.6240136513849,-8.650783996631942,43.24400745954627,0.2,2
29,40.622648456,-8.651955047,40.62469624907736,-8.650198471447913,38.600585183823846,0.30000000000000004,3
29,40.622648456,-8.651955047,40.625378846769806,-8.649612946263883,34.13051704982642,0.4,4
29,40.622648456,-8.651955047,40.62606144446226,-8.649027421079852,30.39931678928339,0.5,5
29,40.622648456,-8.651955047,40.626744042154705,-8.648441895895823,27.282731653909963,0.6,6
29,40.622648456,-8.651955047,40.627426639847165,-8.647856370711795,24.633816748633052,0.7000000000000001,7
29,40.622648456,-8.651955047,40.62810923753961,-8.647270845527766,22.341887896275693,0.8,8
29,40.622648456,-8.651955047,40.628791835232064,-8.646685320343737,20.327787864898966,0.9,9
29,40.622648456,-8.651955047,40.62947443292451,-8.646099795159705,18.53454410123318,1.0,10
29,40.622648456,-8.651955047,40.630157030616964,-8.645514269975676,16.920345212235148,1.1,11
29,40.622648456,-8.651955047,40.63083962830942,-8.644928744791647,15.453835100185017,1.2000000000000002,12
29,40.622648456,-8.651955047,40.63152222600187,-8.644343219607618,14.111007401353532,1.3000000000000003,13
29,40.622648456,-8.651955047,40.632204823694316,-8.64375769442359,12.873133370737719,1.4000000000000001,14
29,40.622648456,-8.651955047,40.63288742138677,-8.643172169239559,11.725353068327848,1.5000000000000002,15
29,40.622648456,-8.651955047,40.63357001907922,-8.642586644055529,10.655697566783829,1.6,16
29,40.622648456,-8.651955047,40.634252616771676,-8.6420011188715,9.654396439385152,1.7000000000000002,17
29,40.622648456,-8.651955047,40.63493521446412,-8.641415593687471,8.713377863879458,1.8000000000000003,18
29,40.622648456,-8.651955047,40.635617812156575,-8.640830068503442,7.825901357359072,1.9000000000000001,19
29,40.622648456,-8.651955047,40.63630040984902,-8.640244543319412,6.986283558772556,2.0,20
29,40.622648456,-8.651955047,40.63698300754148,-8.639659018135383,6.189690437116923,2.1,21
29,40.622648456,-8.651955047,40.63766560523393,-8.639073492951352,5.431977692190941,2.2,22
29,40.622648456,-8.651955047,40.63834820292638,-8.638487967767324,4.709566644620708,2.3000000000000003,23
29,40.622648456,-8.651955047,40.639030800618826,-8.637902442583295,4.019346622206413,2.4000000000000004,24
29,40.622648456,-8.651955047,40.63971339831129,-8.637316917399264,3.358597380871828,2.5000000000000004,25
29,40.622648456,-8.651955047,40.64039599600373,-8.636731392215236,2.7249268528968713,2.6,26
29,40.622648456,-8.651955047,40.641078593696186,-8.636145867031207,2.116220748871001,2.7,27
29,40.622648456,-8.651955047,40.64176119138863,-8.635560341847176,1.5306014196102353,2.8000000000000003,28
29,40.622648456,-8.651955047,40.642443789081085,-8.634974816663147,0.9663940195856071,2.9000000000000004,29
29,40.622648456,-8.651955047,40.64312638677354,-8.634389291479117,0.4220984778583272,3.0000000000000004,30
29,40.622648456,-8.651955047,40.64380898446599,-8.633803766295088,-0.10363387427794635,3.1,31
30,40.622648456,-8.651955047,40.62333105369245,-8.65136952181597,55.21006136272115,0.1,1
30,40.622648456,-8.651955047,40.6240136513849,-8.650783996631942,43.24400745954627,0.2,2
30,40.622648456,-8.651955047,40.62469624907736,-8.650198471447913,38.600585183823846,0.30000000000000004,3
30,40.622648456,-8.651955047,40.625378846769806,-8.649612946263883,34.13051704982642,0.4,4
30,40.622648456,-8.651955047,40.62606144446226,-8.649027421079852,30.39931678928339,0.5,5
30,40.622648456,-8.651955047,40.626744042154705,-8.648441895895823,27.282731653909963,0.6,6
30,40.622648456,-8.651955047,40.627426639847165,-8.647856370711795,24.633816748633052,0.7000000000000001,7
30,40.622648456,-8.651955047,40.62810923753961,-8.647270845527766,22.341887896275693,0.8,8
30,40.622648456,-8.651955047,40.628791835232064,-8.646685320343737,20.327787864898966,0.9,9
30,40.622648456,-8.651955047,40.62947443292451,-8.646099795159705,18.53454410123318,1.0,10
30,40.622648456,-8.651955047,40.630157030616964,-8.645514269975676,16.920345212235148,1.1,11
30,40.622648456,-8.651955047,40.63083962830942,-8.644928744791647,15.453835100185017,1.2000000000000002,12
30,40.622648456,-8.651955047,40.63152222600187,-8.644343219607618,14.111007401353532,1.3000000000000003,13
30,40.622648456,-8.651955047,40.632204823694316,-8.64375769442359,12.873133370737719,1.4000000000000001,14
30,40.622648456,-8.651955047,40.63288742138677,-8.643172169239559,11.725353068327848,1.5000000000000002,15
30,40.622648456,-8.651955047,40.63357001907922,-8.642586644055529,10.655697566783829,1.6,16
30,40.622648456,-8.651955047,40.634252616771676,-8.6420011188715,9.654396439385152,1.7000000000000002,17
30,40.622648456,-8.651955047,40.63493521446412,-8.641415593687471,8.713377863879458,1.8000000000000003,18
30,40.622648456,-8.651955047,40.635617812156575,-8.640830068503442,7.825901357359072,1.9000000000000001,19
30,40.622648456,-8.651955047,40.63630040984902,-8.640244543319412,6.986283558772556,2.0,20
30,40.622648456,-8.651955047,40.63698300754148,-8.639659018135383,6.189690437116923,2.1,21
30,40.622648456,-8.651955047,40.63766560523393,-8.639073492951352,5.431977692190941,2.2,22
30,40.622648456,-8.651955047,40.63834820292638,-8.638487967767324,4.709566644620708,2.3000000000000003,23
30,40.622648456,-8.651955047,40.639030800618826,-8.637902442583295,4.019346622206413,2.4000000000000004,24
30,40.622648456,-8.651955047,40.63971339831129,-8.637316917399264,3.358597380871828,2.5000000000000004,25
30,40.622648456,-8.651955047,40.64039599600373,-8.636731392215236,2.7249268528968713,2.6,26
30,40.622648456,-8.651955047,40.641078593696186,-8.636145867031207,2.116220748871001,2.7,27
30,40.622648456,-8.651955047,40.64176119138863,-8.635560341847176,1.5306014196102353,2.8000000000000003,28
30,40.622648456,-8.651955047,40.642443789081085,-8.634974816663147,0.9663940195856071,2.9000000000000004,29
30,40.622648456,-8.651955047,40.64312638677354,-8.634389291479117,0.4220984778583272,3.0000000000000004,30
30,40.622648456,-8.651955047,40.64380898446599,-8.633803766295088,-0.10363387427794635,3.1,31
31,40.636240461,-8.596194004,40.6369229197719,-8.59560831690305,48.53878268663601,0.1,1
31,40.636240461,-8.596194004,40.63760537854378,-8.595022629806095,36.572728783560024,0.2,2
31,40.636240461,-8.596194004,40.63828783731568,-8.594436942709143,31.9293065078179,0.30000000000000004,3
31,40.636240461,-8.596194004,40.63897029608758,-8.593851255612188,27.45923837380765,0.4,4
31,40.636240461,-8.596194004,40.63965275485947,-8.593265568515235,23.72803811327178,0.5,5
31,40.636240461,-8.596194004,40.64033521363136,-8.592679881418281,20.611452977905287,0.6,6
31,40.636240461,-8.596194004,40.64101767240325,-8.592094194321328,17.962538072634388,0.7000000000000001,7
31,40.636240461,-8.596194004,40.64170013117515,-8.591508507224376,15.670609220267252,0.8,8
31,40.636240461,-8.596194004,40.64238258994705,-8.590922820127423,13.656509188884684,0.9,9
31,40.636240461,-8.596194004,40.64306504871893,-8.590337133030468,11.86326542523068,1.0,10
31,40.636240461,-8.596194004,40.64374750749083,-8.589751445933516,10.249066536227318,1.1,11
31,40.636240461,-8.596194004,40.64442996626273,-8.589165758836561,8.782556424174757,1.2000000000000002,12
31,40.636240461,-8.596194004,40.64511242503462,-8.588580071739608,7.4397287253457165,1.3000000000000003,13
31,40.636240461,-8.596194004,40.64579488380651,-8.587994384642656,6.201854694730898,1.4000000000000001,14
31,40.636240461,-8.596194004,40.6464773425784,-8.587408697545703,5.054074392322605,1.5000000000000002,15
31,40.636240461,-8.596194004,40.6471598013503,-8.586823010448748,3.9844188907763396,1.6,16
31,40.636240461,-8.596194004,40.6478422601222,-8.586237323351796,2.9831177633744943,1.7000000000000002,17
31,40.636240461,-8.596194004,40.64852471889408,-8.585651636254841,2.042099187875664,1.8000000000000003,18
31,40.636240461,-8.596194004,40.64920717766598,-8.585065949157888,1.1546226813522509,1.9000000000000001,19
31,40.636240461,-8.596194004,40.64988963643788,-8.584480262060936,0.3150048827620111,2.0,20
31,40.636240461,-8.596194004,40.65057209520977,-8.583894574963983,-0.48158823889133373,2.1,21
